listing_id,id,date,reviewer_id,reviewer_name,comments;;;
"25002,119384,2010-10-15,144127,Rikke,""I was doing a cookery course for 2.5 weeks in Seattle (Oct 2010) and it was important for me to find a place where I could really feel at home and safe whilst there. Amanda's studio was like an oasis of calmness and cosyness with fluffy soft towels, an amazingly comfy bed and a smart newly renovated bathroom (with heated floors!) to boot. And a real sense of privacy since there is a seperate entrance and bathroom.";;;
<br/>;;;
<br/>Amanda made sure I was looked well after and was full of helpful tips and suggestions. She is also a really wonderful mum and a fun and interesting person to get to know. And her daughter Luisa gives you renewed hope in teenagers - so mature and well-behaved! Looking forward to my next stay already.;;;
<br/>;;;
"<br/>""";;;
"25002,128810,2010-10-28,238019,Ellen,""very nice and comfortable,will recommend to family and friendsm""";;;
"25002,130123,2010-10-30,244900,Katerina,""We very much appreciate the thoughtfulness that Amanda put into this nice resting place. It is clean, cozy and quiet. Convenient location.  Thank you for the organic fruits, and healthy beverages!""";;;
"25002,137676,2010-11-12,270117,Richard,""Amanda has created a beautiful, private studio in her basement.  She has thought of everything: homemade brownies when we arrived, refrigerator, microwave, dishes, cutlery, information on Seattle highlights, a very comfortable bed, and heated bathroom floor.  We were able to prepare light meals which is great when you are on the road a long time.  But just around the corner are several restaurants and a great French bakery/coffee bar (some of the best croissants to be had in Seattle).  Amanda was available to answer questions and seems to really enjoy having guests in her home.  I hope we can stay again.""";;;
"25002,149723,2010-12-06,298137,Amelia,""We arrived to a cute little garage door adorned with warm yellow tube lights, beckoning us in to a heated refuge with a scrumptious plate of chocolate pecan brownies welcoming us from our late night flight from Chicago. ";;;
<br/>;;;
<br/>The room was as seen in the picture, with more amenities than I had imagined (think mini fridge, water jug, hot water boiler, microwave, plates, mugs, cutlery, weighing scale.. do bring your own hair dryer if you are the type that needs it). The bed was comfortable and the room was well insulated and you can adjust the temperature to your own comfort level. Parking was easy with ample street parking at no cost. ;;;
<br/>;;;
"<br/>Amanda is no stranger to hosting guests, very responsive with emails, and knew how to prepare important notes in advance, like providing wireless codes and compiling maps and travel brochures on things to do around Seattle and WA. We had an amazing stay with Amanda and would love to come back to live with her again, unless I decide to permanently settle down in Seattle!""";;;
25002,156540,2010-12-21,215419,Jessica,Our stay with Amanda was short but certainly sweet! She went out of her way to help two girls with very large suitcases find her apartment. As previous guests have said the range of facilities on offer are fantastic and the location is great. Next time we pay a visit to Seattle we'll certainly be seeing if Amanda has availability.;;;
25002,165428,2011-01-04,277031,Alexandra,amanda is a lovely person and very welcoming. On my arrival there was some delicious brownies waiting for me to gobble up. She lives in a leafy quiet street which was exactly what I was looking for. The bed was incredibly comfortable! I was looking for somewhere quiet that wasn't too far from downtown and this place ticked all the boxes. If I ever go back to Seattle I will surely stay here again! also there is an excellent pho place just around the corner.;;;
25002,190532,2011-03-01,342290,Paul,Amanda was quite simply a wonderful host. She was very responsive to emails and I felt that she was always willing to 'go the extra mile' to make my stay with my six-year-old daughter as enjoyable and pleasant as possible. I would recommend staying at Amanda's place to anyone who is visiting the Seattle area.;;;
25002,195833,2011-03-10,349513,Louis,We had a great week at Amanda's apartment.  Very clean and comfy....will become our home away from home when we visit our grandson.  Walking distance to everything you need.;;;
"25002,201772,2011-03-17,410045,Gemma,""My boyfriend and I stayed at Amanda's studio in Ballard, and hada  wonderful time. Her studio is is comfortable with an AMAZING bed and brand new bathroom, and there were the most delicious brownies waiting for us when we arrived. It's little touches like this that set's Amanda apart and makes for a lovely stay. Her place is very near all the action in Ballard, which is a very cute and trendy neighbourhood.Infact, we only ventured into the city centre once as Ballard has it all. There is a fantastic bakery, pizza place and Mexican within walking distance. I would definitely recommend Amanda's place to anyone staying in Seattle.""";;;
"25002,214540,2011-04-01,435405,Moe,""it's was really nice, comfortable and quiet. """;;;
"25002,216749,2011-04-04,411335,Rebecca,""Lovely!  Very warm and friendly...and the most comfy bed ever!!";;;
"<br/>""";;;
"25002,222216,2011-04-10,426974,Jennifer,""we loved amanda's space in ballard! it was quiet, comfortable, cozy, and private--everything we needed. amanda was such a kind host--super friendly and thoughtful (yummy brownies upon arrival!). thanks amanda for the perfect stay :). i will definitely recommend this place to anyone passing through!""";;;
"25002,236573,2011-04-23,22331,Mary Beth,""Amanda's place is cute and well-cared for. She has two very, sweet cats! My parents stayed at her place while they were visiting me, and they had a great, cozy experience. Amanda is easy to connect with in person and by email and phone. Her home is in a quiet area on a quiet street that is well-located for getting around and enjoying places like Ballard and Fremont (neighborhoods in Seattle).""";;;
"25002,246815,2011-05-01,499339,Charlene,""Friendly decor, homemade cookies as a greeting and wireless internet made our stay really enjoyable.""";;;
"25002,250724,2011-05-03,284455,Chandra,""Amanda was a friendly host and her space was clean, well-located,  spacious and fairly comfortable.  Lots of people haved raved about the bed which perhaps inflated my expectations"; I found it to be pretty  standard (however I did appreciate that it was placed to allow access from both sides).  The only caveat is that due to its basement-location, it can be slightly musty (even with the windows open), so if that is an issue for you it might not be the best fit (however I am admittedly rather hyper-sensitive to that sort of thing so it is probably fine for most people).  The garden is lovely and there was plenty of light from the windows;" it doesn't feel like you are in a basement since the door opens into it from the front yard.  Amanda was easy to talk to and had great recommendations for local eateries.  She also very considerately left a lovely bowl of fruit for us to enjoy when I mentioned that we would prefer not to have brownies or cookies in the room.  Thanks Amanda!""";
"25002,277603,2011-05-23,594252,Rena,""Amanda's was perfect for our weekend in Seattle!  Ballard is a great neighborhood.  The place as warm, welcoming and had everything we needed!  Thanks Amanda.  We'll definitely be back!""";;;
"25002,280372,2011-05-25,446134,Alissa,""Amanda's house is in a lovely, quiet neighborhood in Seattle.  We had no problem getting around using public transportation (there are bus stops within a couple blocks), although in retrospect it would have been nice to have a car.  Easy check in and lots of little touches, like a variety of teas and brownies upon arrival, made this a wonderful stay.  """;;;
